period,interest,riskGroup,gyraMaisFee,bankFee,partnerFee,type
19,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
20,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
21,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
22,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
23,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
24,0.0399,2,0.0405,0.0095,0.01,"15665964000126,"
1,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
2,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
3,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
4,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
5,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
6,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
7,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
8,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
9,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
10,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
11,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
12,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
13,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
14,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
15,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
16,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
17,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
18,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
19,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
20,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
21,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
22,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
23,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
24,0.0299,3,0.0405,0.0095,0.01,"15665964000126,"
1,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
2,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
3,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
4,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
5,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
6,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
7,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
8,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
9,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
10,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
11,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
12,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
13,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
14,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
15,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
16,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
17,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
18,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
19,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
20,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
21,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
22,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
23,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
24,0.0249,4,0.0405,0.0095,0.01,"15665964000126,"
1,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
2,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
3,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
4,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
5,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
6,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
7,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
8,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
9,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
10,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
11,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
12,0.0199,5,0.0405,0.0095,0.01,"15665964000126,"
13,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
14,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
15,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
16,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
17,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
18,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
19,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
20,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
21,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
22,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
23,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
24,0.0249,5,0.0405,0.0095,0.01,"15665964000126,"
1,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
2,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
3,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
4,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
5,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
6,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
7,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
8,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
9,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
10,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
11,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
12,0.0549,0,0.0405,0.0095,0.01,"36183091000195,"
13,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
14,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
15,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
16,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
17,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
18,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
19,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
20,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
21,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
22,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
23,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
24,0.0599,0,0.0405,0.0095,0.01,"36183091000195,"
1,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
2,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
3,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
4,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
5,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
6,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
7,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
8,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
9,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
10,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
11,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
12,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
13,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
14,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
15,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
16,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
17,0.0449,1,0.0405,0.0095,0.01,"36183091000195,"
18,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
19,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
20,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
21,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
22,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
23,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
24,0.0499,1,0.0405,0.0095,0.01,"36183091000195,"
1,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
2,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
3,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
4,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
5,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
6,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
7,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
8,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
9,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
10,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
11,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
12,0.0349,2,0.0405,0.0095,0.01,"36183091000195,"
13,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
14,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
15,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
16,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
17,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
18,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
19,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
20,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
21,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
22,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
23,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
24,0.0399,2,0.0405,0.0095,0.01,"36183091000195,"
1,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
2,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
3,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
4,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
5,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
6,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
7,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
8,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
9,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
10,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
11,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
12,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
13,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
14,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
15,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
16,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
17,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
18,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
19,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
20,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
21,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
22,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
23,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
24,0.0299,3,0.0405,0.0095,0.01,"36183091000195,"
1,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
2,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
3,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
4,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
5,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
6,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
7,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
8,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
9,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
10,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
11,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
12,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
13,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
14,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
15,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
16,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
17,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
18,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
19,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
20,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
21,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
22,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
23,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
24,0.0249,4,0.0405,0.0095,0.01,"36183091000195,"
1,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
2,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
3,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
4,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
5,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
6,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
7,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
8,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
9,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
10,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
11,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
12,0.0199,5,0.0405,0.0095,0.01,"36183091000195,"
13,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
14,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
15,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
16,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
17,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
18,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
19,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
20,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
21,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
22,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
23,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
24,0.0249,5,0.0405,0.0095,0.01,"36183091000195,"
1,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
2,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
3,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
4,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
5,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
6,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
7,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
8,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
9,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
10,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
11,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
12,0.0549,0,0.0405,0.0095,0.01,"22349842000196,"
13,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
14,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
15,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
16,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
17,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
18,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
19,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
20,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
21,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
22,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
23,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
24,0.0599,0,0.0405,0.0095,0.01,"22349842000196,"
1,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
2,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
3,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
4,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
5,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
6,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
7,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
8,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
9,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
10,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
11,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
12,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
13,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
14,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
15,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
16,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
17,0.0449,1,0.0405,0.0095,0.01,"22349842000196,"
18,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
19,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
20,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
21,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
22,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
23,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
24,0.0499,1,0.0405,0.0095,0.01,"22349842000196,"
1,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
2,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
3,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
4,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
5,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
6,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
7,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
8,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
9,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
10,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
11,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
12,0.0349,2,0.0405,0.0095,0.01,"22349842000196,"
13,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
14,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
15,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
16,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
17,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
18,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
19,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
20,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
21,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
22,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
23,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
24,0.0399,2,0.0405,0.0095,0.01,"22349842000196,"
1,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
2,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
3,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
4,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
5,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
6,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
7,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
8,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
9,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
10,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
11,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
12,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
13,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
14,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
15,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
16,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
17,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
18,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
19,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
20,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
21,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
22,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
23,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
24,0.0299,3,0.0405,0.0095,0.01,"22349842000196,"
1,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
2,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
3,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
4,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
5,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
6,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
7,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
8,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
9,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
10,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
11,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
12,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
13,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
14,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
15,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
16,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
17,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
18,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
19,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
20,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
21,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
22,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
23,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
24,0.0249,4,0.0405,0.0095,0.01,"22349842000196,"
1,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
2,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
3,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
4,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
5,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
6,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
7,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
8,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
9,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
10,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
11,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
12,0.0199,5,0.0405,0.0095,0.01,"22349842000196,"
13,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
14,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
15,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
16,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
17,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
18,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
19,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
20,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
21,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
22,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
23,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
24,0.0249,5,0.0405,0.0095,0.01,"22349842000196,"
1,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
2,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
3,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
4,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
5,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
6,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
7,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
8,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
9,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
10,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
11,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
12,0.0549,0,0.0405,0.0095,0.01,"18969415000133,"
13,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
14,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
15,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
16,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
17,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
18,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
19,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
20,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
21,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
22,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
23,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
24,0.0599,0,0.0405,0.0095,0.01,"18969415000133,"
1,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
2,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
3,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
4,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
5,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
6,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
7,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
8,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
9,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
10,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
11,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
12,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
13,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
14,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
15,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
16,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
17,0.0449,1,0.0405,0.0095,0.01,"18969415000133,"
18,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
19,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
20,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
21,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
22,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
23,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
24,0.0499,1,0.0405,0.0095,0.01,"18969415000133,"
1,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
2,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
3,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
4,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
5,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
6,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
7,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
8,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
9,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
10,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
11,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
12,0.0349,2,0.0405,0.0095,0.01,"18969415000133,"
13,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
14,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
15,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
16,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
17,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
18,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
19,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
20,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
21,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
22,0.0399,2,0.0405,0.0095,0.01,"18969415000133,"
